url,title,price,area_m2,floor,rooms,location,scrape_date,Típus,Állapot,Fűtés,Építés éve,Energetikai besorolás,,Napelem,Szintek száma,Erkély,Átlagos rezsiköltség,Tervezett átadás,Terasz
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xix-kerulet/8606986?page=11&pos=11&cr=200,"Eladó 3 szobás téglalakás 95,37 millió Ft értékben Budapest XIX. kerületben - Aerogate Homes lakóparkban",95.0,67.0,2. emelet,3.0,"Budapest XIX. kerület, Tompa utca 162119/7 hrsz.",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,nan,nan,,nan,8,"13,7 m²",nan,2027. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vii-kerulet/8602507?page=11&pos=12&cr=200,"Eladó 4 szobás téglalakás 318,35 millió Ft értékben Budapest VII. kerületben - LIGET VILLA - uniques homes by Faedra Group lakóparkban",318.0,138.0,6. emelet,4.0,"Budapest VII. kerület, Városligeti fasor 25-27",2025-08-14,Téglalakás,Új építésű,Padlófűtés,nan,nan,,nan,6,nan,nan,2027. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8577373?page=11&pos=13&cr=200,"Eladó 1 szobás téglalakás 62,59 millió Ft értékben Budapest XI. kerületben - Revital Park lakóparkban",62.0,30.0,4. emelet,1.0,"Budapest XI. kerület, Fehérvári út 120.",2025-08-14,Téglalakás,Új építésű,Fan coil,nan,A+,,nan,9,"5,4 m²",nan,2028. 1. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8264321?page=11&pos=14&cr=200,"Eladó 3 szobás téglalakás 143,07 millió Ft értékben Budapest XIII. kerületben - Granat Club House By Astora lakóparkban",143.0,78.0,5. emelet,3.0,Budapest XIII. kerület,2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A++,,nan,5,"25,8 m²",nan,2026. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8264312?page=11&pos=15&cr=200,"Eladó 2 szobás téglalakás 72,67 millió Ft értékben Budapest XIII. kerületben - Granat Club House By Astora lakóparkban",72.0,47.0,1. emelet,2.0,Budapest XIII. kerület,2025-08-14,Téglalakás,Új építésű,Mennyezeti hűtés-fűtés,nan,A++,,nan,5,"4,2 m²",nan,2026. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet/8528444?page=11&pos=16&cr=200,"Budapest V. kerület eladó téglalakás 3 szobás: 159,6 millió Ft",159.0,71.0,2. emelet,3.0,Budapest V. kerület,2025-08-14,Téglalakás,Felújított,Gázkazán,nan,nan,,nan,4,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-vi-kerulet-nagykoruton-beluli-terulet/8368782?page=11&pos=17&cr=200,Budapest VI. kerület eladó téglalakás 3 szobás: 169 millió Ft,169.0,72.0,7. emelet,3.0,"Budapest VI. kerület, Nagykörúton belüli terület",2025-08-14,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,2008,A++,,nan,8,2 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8665103?page=11&pos=18&cr=195,Budapest IX. kerület eladó téglalakás 2 szobás: 94 millió Ft,94.0,67.0,3. emelet,2.0,Budapest IX. kerület,2025-08-14,Téglalakás,Jó állapotú,Gáz (konvektor),1900,nan,,nan,3,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet-belso-ferencvaros/8653401?page=11&pos=19&cr=195,Budapest IX. kerület eladó téglalakás 3 szobás: 250 millió Ft,250.0,77.0,5. emelet,3.0,"Budapest IX. kerület, Belső Ferencváros, Lechner Ödön fasor",2025-08-14,Téglalakás,Újszerű,Fan coil,2008,nan,,nan,nan,nan,nan,nan,15 m²
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet-rehabilitacios-terulet-ix-/8664189?page=11&pos=20&cr=195,Budapest IX. kerület eladó téglalakás 3 szobás: 130 millió Ft,130.0,60.0,1. emelet,3.0,"Budapest IX. kerület, Rehabilitációs terület IX. ker., Vágóhíd utca",2025-08-14,Téglalakás,Újszerű,Hőszivattyú,2025,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet-rehabilitacios-terulet-ix-/8651429?page=12&pos=1&cr=195,Budapest IX. kerület eladó téglalakás 2 szobás: 110 millió Ft,110.0,45.0,None,2.0,"Budapest IX. kerület, Rehabilitációs terület IX. ker.",2025-08-14,Téglalakás,Újszerű,Hőszivattyú,2017,nan,,nan,nan,nan,nan,nan,"18,9 m²"
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8652896?page=12&pos=2&cr=195,"Budapest IX. kerület eladó téglalakás 2 szobás: 87,99 millió Ft",87.0,62.0,3. emelet,2.0,Budapest IX. kerület,2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1911,nan,,nan,4,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ix-kerulet/8651658?page=12&pos=3&cr=195,Budapest IX. kerület eladó téglalakás 2 szobás: 115 millió Ft,115.0,55.0,10. emelet,2.0,"Budapest IX. kerület, Vágóhíd utca",2025-08-14,Téglalakás,Új építésű,Házközponti fűtés egyedi méréssel,2025,nan,,nan,12,"5,3 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xx-kerulet-pesterzsebet/8593098?page=12&pos=4&cr=194,"Budapest XX. kerület eladó téglalakás 2 szobás: 49,9 millió Ft",49.0,55.0,4. emelet,2.0,"Budapest XX. kerület, Pesterzsébet",2025-08-14,Téglalakás,Felújítandó,Gáz (konvektor),1963,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xiii-kerulet/8119959?page=12&pos=5&cr=190,"Eladó 5 szobás társasházi lakás 165,7 millió Ft értékben Budapest XIII. kerületben - Béke Garden lakóparkban",165.0,117.0,10 felett,5.0,Budapest XIII. kerület,2025-08-14,Társasházi lakás,nan,Egyéb,nan,nan,,nan,nan,"25,5 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet-ujlipotvaros/8543932?page=12&pos=6&cr=190,Budapest XIII. kerület eladó téglalakás 3 szobás: 199 millió Ft,199.0,83.0,3. emelet,3.0,"Budapest XIII. kerület, Újlipótváros, Balzac utca",2025-08-14,Téglalakás,Felújított,Gázkazán,1939,nan,,Nincs,5,"4,3 m²",55 000 Ft/hó,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xi-kerulet-gazdagret/8646545?page=12&pos=7&cr=188,Budapest XI. kerület eladó panellakás 2+1 fél szobás: 72 millió Ft,72.0,54.0,10. emelet,2.0,"Budapest XI. kerület, Gazdagrét",2025-08-14,Panellakás,Felújítandó,Távfűtés,1989,F,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-x-kerulet/8658094?page=12&pos=8&cr=185,"Budapest X. kerület eladó téglalakás 1 szobás: 43,9 millió Ft",43.0,37.0,None,1.0,Budapest X. kerület,2025-08-14,Téglalakás,Felújítandó,Gáz (konvektor),1950,nan,,nan,nan,2 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-budapest-x-kerulet/8664142?page=12&pos=9&cr=185,"Budapest X. kerület eladó csúsztatott zsalus lakás 2 szobás: 45,6 millió Ft",45.0,48.0,None,2.0,Budapest X. kerület,2025-08-14,Csúsztatott zsalus lakás,Jó állapotú,Távfűtés,1973,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-x-kerulet-kereszturidulo/8664182?page=12&pos=10&cr=185,"Budapest X. kerület eladó téglalakás 1 szobás: 41,3 millió Ft",41.0,36.0,None,1.0,"Budapest X. kerület, Keresztúridűlő",2025-08-14,Téglalakás,Jó állapotú,Gáz (konvektor),1960,nan,,nan,nan,"5,8 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-x-kerulet/8661110?page=12&pos=11&cr=185,"Budapest X. kerület eladó téglalakás 2 szobás: 57,9 millió Ft",57.0,51.0,None,2.0,Budapest X. kerület,2025-08-14,Téglalakás,Jó állapotú,Gáz (konvektor),1990,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet-uromhegy/7939037?page=12&pos=12&cr=181,Budapest III. kerület eladó téglalakás 3 szobás: 157 millió Ft,157.0,90.0,None,3.0,"Budapest III. kerület, Ürömhegy",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,2024,nan,,nan,1,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xi-kerulet-kelenfold/8625121?page=12&pos=13&cr=180,"Budapest XI. kerület eladó panellakás 2 szobás: 72,9 millió Ft",72.0,45.0,None,2.0,"Budapest XI. kerület, Kelenföld",2025-08-14,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1970,nan,,nan,nan,5 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-zalaegerszeg/8472430?page=12&pos=14&cr=180,"Zalaegerszeg eladó téglalakás 3 szobás: 49,9 millió Ft",49.0,3.0,None,,Zalaegerszeg,2025-08-14,Téglalakás,Új építésű,nan,2025,A+,,Van,16,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-zalaegerszeg/8472429?page=12&pos=15&cr=180,"Zalaegerszeg eladó téglalakás 3 szobás: 53,5 millió Ft",53.0,3.0,None,,Zalaegerszeg,2025-08-14,Téglalakás,Új építésű,nan,2025,A+,,Van,16,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xii-kerulet-istenhegy/8622724?page=12&pos=16&cr=180,Budapest XII. kerület eladó téglalakás 2 szobás: 120 millió Ft,120.0,73.0,félemelet,2.0,"Budapest XII. kerület, Istenhegy",2025-08-14,Téglalakás,Felújított,Gázkazán,nan,nan,,nan,2,10 m²,nan,nan,10 m²
https://www.zenga.hu/ingatlan/elado-teglalakas-nagykanizsa-belvaros/8452295?page=12&pos=17&cr=175,"Nagykanizsa eladó téglalakás 3+1 fél szobás: 65,9 millió Ft",65.0,90.0,1. emelet,3.0,"Nagykanizsa, Belváros",2025-08-14,Téglalakás,Újszerű,Központi fűtés,1877,E,,Nincs,2,nan,30 000 Ft/hó,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-torokvesz/8653415?page=12&pos=18&cr=173,Budapest II. kerület eladó téglalakás 2 szobás: 94 millió Ft,94.0,51.0,None,2.0,"Budapest II. kerület, Törökvész",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1980,nan,,nan,nan,6 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-pasaret/8661111?page=12&pos=19&cr=173,"Budapest II. kerület eladó téglalakás 2 szobás: 64,9 millió Ft",64.0,41.0,None,2.0,"Budapest II. kerület, Pasarét",2025-08-14,Téglalakás,Felújítandó,Gáz (konvektor),1965,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet/8653937?page=12&pos=20&cr=173,"Budapest II. kerület eladó téglalakás 1 szobás: 57,5 millió Ft",57.0,27.0,félemelet,1.0,Budapest II. kerület,2025-08-14,Téglalakás,Jó állapotú,Házközponti,1940,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-rozsadomb/8664152?page=13&pos=1&cr=173,Budapest II. kerület eladó téglalakás 3 szobás: 125 millió Ft,125.0,67.0,None,3.0,"Budapest II. kerület, Rózsadomb",2025-08-14,Téglalakás,Újszerű,Gázkazán,1980,D,,nan,nan,nan,nan,nan,6 m²
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-torokvesz/8661157?page=13&pos=2&cr=173,Budapest II. kerület eladó téglalakás 4 szobás: 300 millió Ft,300.0,140.0,1. emelet,4.0,"Budapest II. kerület, Törökvész, Endrődi Sándor utca",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1979,nan,,nan,nan,15 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-rozsadomb/8652788?page=13&pos=3&cr=173,Budapest II. kerület eladó téglalakás 4 szobás: 185 millió Ft,185.0,97.0,None,4.0,"Budapest II. kerület, Rózsadomb",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1911,nan,,nan,nan,3 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet/8662682?page=13&pos=4&cr=173,Budapest II. kerület eladó téglalakás 4 szobás: 330 millió Ft,330.0,136.0,1. emelet,4.0,Budapest II. kerület,2025-08-14,Téglalakás,Újszerű,Hőszivattyú,1980,nan,,nan,1,"8,1 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet/8660293?page=13&pos=5&cr=173,Budapest II. kerület eladó téglalakás 3 szobás: 126 millió Ft,126.0,66.0,2. emelet,3.0,"Budapest II. kerület, Keleti Károly utca",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1910,nan,,nan,5,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-keszthely/8183218?page=13&pos=6&cr=170,"Eladó 2+1 fél szobás téglalakás 125,9 millió Ft értékben Keszthelyen - Royal Homes Exclusive lakóparkban",125.0,65.0,földszint,2.0,"Keszthely, Vitorlás sétány 10.",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,nan,AA+ (2016-2023-as besorolás),,nan,4,7 m²,nan,2025. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-x-kerulet/8422650?page=13&pos=7&cr=170,"Eladó 4 szobás téglalakás 97,08 millió Ft értékben Budapest X. kerületben - Kincsem by Bayer lakóparkban",97.0,77.0,5. emelet,4.0,"Budapest X. kerület, Gyógyszergyári út 6-12.",2025-08-14,Téglalakás,Új építésű,Távfűtés,nan,A+,,nan,9,"20,7 m²",nan,2026. 2. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-viii-kerulet-jozsefvaros/8646548?page=13&pos=8&cr=168,"Budapest VIII. kerület eladó téglalakás 1 szobás: 39,9 millió Ft",39.0,48.0,földszint,1.0,"Budapest VIII. kerület, Józsefváros",2025-08-14,Téglalakás,Felújítandó,Gáz (konvektor),1930,G,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-belvaros/8642469?page=13&pos=9&cr=165,Budapest V. kerület eladó téglalakás 3 szobás: 190 millió Ft,190.0,91.0,None,3.0,"Budapest V. kerület, Belváros",2025-08-14,Téglalakás,Újszerű,Házközponti,1960,nan,,nan,nan,10 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet/8582902?page=13&pos=10&cr=165,"Budapest II. kerület eladó téglalakás 2 szobás: 145,9 millió Ft",145.0,57.0,földszint,2.0,Budapest II. kerület,2025-08-14,Téglalakás,Felújított,Elektromos,1960,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xi-kerulet/8613312?page=13&pos=11&cr=160,Budapest XI. kerület eladó téglalakás 2+1 fél szobás: 100 millió Ft,100.0,86.0,10 felett,2.0,"Budapest XI. kerület, Bicskei utca",2025-08-14,Téglalakás,Átlagos,Elektromos,nan,nan,,nan,4,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-aszod/8549722?page=13&pos=12&cr=160,Aszód eladó társasházi lakás 20+10 fél szobás: 299 millió Ft,299.0,664.0,1. emelet,20.0,Aszód,2025-08-14,Társasházi lakás,Jó állapotú,Házközponti fűtés egyedi méréssel,nan,nan,,nan,2,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8663616?page=13&pos=13&cr=158,Budapest XIV. kerület eladó téglalakás 3 szobás: 82 millió Ft,82.0,63.0,4. emelet,3.0,Budapest XIV. kerület,2025-08-14,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,1908,nan,,nan,5,"1,9 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-alsorakos/8651428?page=13&pos=14&cr=158,Budapest XIV. kerület eladó téglalakás 3 szobás: 99 millió Ft,99.0,60.0,None,3.0,"Budapest XIV. kerület, Alsórákos, Kerékgyártó utca",2025-08-14,Téglalakás,Újszerű,Fan coil,1950,nan,,nan,nan,2 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8665104?page=13&pos=15&cr=158,Budapest XIV. kerület eladó téglalakás 2 szobás: 77 millió Ft,77.0,43.0,4. emelet,2.0,"Budapest XIV. kerület, Egressy út",2025-08-14,Téglalakás,Újszerű,Házközponti fűtés egyedi méréssel,2008,nan,,nan,6,6 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xix-kerulet-kispest-lakotelep/8646544?page=13&pos=16&cr=157,"Budapest XIX. kerület eladó panellakás 1+2 fél szobás: 62,9 millió Ft",62.0,59.0,10 felett,1.0,"Budapest XIX. kerület, Kispest lakótelep",2025-08-14,Panellakás,Jó állapotú,Távfűtés,1960,D,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet-uromhegy/8333313?page=13&pos=17&cr=156,"Budapest III. kerület eladó téglalakás 4 szobás: 178,9 millió Ft",178.0,93.0,None,4.0,"Budapest III. kerület, Ürömhegy",2025-08-14,Téglalakás,Új építésű,Hőszivattyú,2024,nan,,nan,1,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-debrecen-dobozi-lakotelep/8444905?page=13&pos=18&cr=155,"Debrecen eladó panellakás 3 szobás: 59,9 millió Ft",59.0,67.0,földszint,3.0,"Debrecen, Dobozi lakótelep",2025-08-14,Panellakás,Felújított,Távfűtés,1980,C,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-tarsashazi-lakas-budapest-xiii-kerulet/8469029?page=13&pos=19&cr=155,"Eladó 1 szobás társasházi lakás 87,1 millió Ft értékben Budapest XIII. kerületben - Cosmo Residence lakóparkban",87.0,33.0,10 felett,1.0,Budapest XIII. kerület,2025-08-14,Társasházi lakás,nan,Egyéb,nan,nan,,nan,nan,"2,2 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xxi-kerulet-erdoalja/8587719?page=13&pos=20&cr=155,"Budapest XXI. kerület eladó panellakás 2+3 fél szobás: 84,24 millió Ft",84.0,84.0,földszint,2.0,"Budapest XXI. kerület, Erdőalja, Völgy utca 21.",2025-08-14,Panellakás,Átlagos,Távfűtés,1983,E,,nan,4,4 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-nagykanizsa-belvaros/8584691?page=14&pos=1&cr=155,"Nagykanizsa eladó téglalakás 2 szobás: 28,9 millió Ft",28.0,42.0,földszint,2.0,"Nagykanizsa, Belváros",2025-08-14,Téglalakás,Újszerű,Gáz (konvektor),nan,E,,nan,4,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8339083?page=14&pos=2&cr=155,"Eladó 2 szobás téglalakás 77,4 millió Ft értékben Budapest XIII. kerületben - River Life lakóparkban",77.0,49.0,1. emelet,2.0,"Budapest XIII. kerület, Népfürdő utca 47.",2025-08-14,Téglalakás,Új építésű,Egyéb,nan,AA+ (2016-2023-as besorolás),,nan,8,nan,nan,2024. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8228576?page=14&pos=3&cr=155,"Eladó 1 szobás téglalakás 61,49 millió Ft értékben Budapest XIII. kerületben - River Life lakóparkban",61.0,36.0,1. emelet,1.0,"Budapest XIII. kerület, Népfürdő utca 47.",2025-08-14,Téglalakás,Új építésű,Egyéb,nan,AA+ (2016-2023-as besorolás),,nan,8,nan,nan,2024. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8666775?page=14&pos=4&cr=153,"Budapest IV. kerület eladó téglalakás 1 szobás: 39,9 millió Ft",39.0,35.0,földszint,1.0,Budapest IV. kerület,2025-08-14,Téglalakás,Átlagos,Gáz (konvektor),1930,nan,,nan,4,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet/8666776?page=14&pos=5&cr=153,"Budapest IV. kerület eladó téglalakás 1 szobás: 44,9 millió Ft",44.0,35.0,1. emelet,1.0,Budapest IV. kerület,2025-08-14,Téglalakás,Jó állapotú,Gáz (konvektor),1930,nan,,nan,3,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet-kaposztasmegyer/8651454?page=14&pos=6&cr=153,"Budapest IV. kerület eladó téglalakás 2 szobás: 71,9 millió Ft",71.0,44.0,None,2.0,"Budapest IV. kerület, Káposztásmegyer",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,2005,nan,,nan,nan,5 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet-kaposztasmegyer/8661120?page=14&pos=7&cr=153,"Budapest IV. kerület eladó téglalakás 1 szobás: 63,9 millió Ft",63.0,43.0,None,1.0,"Budapest IV. kerület, Káposztásmegyer",2025-08-14,Téglalakás,Jó állapotú,Házközponti fűtés egyedi méréssel,2005,B,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iv-kerulet-ujpest/8661158?page=14&pos=8&cr=153,"Budapest IV. kerület eladó téglalakás 2 szobás: 64,9 millió Ft",64.0,44.0,None,2.0,"Budapest IV. kerület, Újpest, Váci út",2025-08-14,Téglalakás,Újszerű,Geotermikus,1930,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iv-kerulet/8661848?page=14&pos=9&cr=153,"Budapest IV. kerület eladó panellakás 3 szobás: 76,9 millió Ft",76.0,73.0,None,3.0,Budapest IV. kerület,2025-08-14,Panellakás,Újszerű,Távfűtés,1985,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-budapest-iv-kerulet/8652900?page=14&pos=10&cr=153,Budapest IV. kerület eladó csúsztatott zsalus lakás 3 szobás: 85 millió Ft,85.0,80.0,10. emelet,3.0,Budapest IV. kerület,2025-08-14,Csúsztatott zsalus lakás,Jó állapotú,Házközponti,1971,nan,,nan,10,"5,8 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-iv-kerulet/8651672?page=14&pos=11&cr=153,"Budapest IV. kerület eladó panellakás 2 szobás: 64,8 millió Ft",64.0,50.0,None,2.0,"Budapest IV. kerület, Szigeti József utca",2025-08-14,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1994,nan,,nan,10,"4,3 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-nyiregyhaza-malomkert/8650628?page=14&pos=12&cr=151,"Nyíregyháza eladó téglalakás 2 szobás: 37,5 millió Ft",37.0,58.0,3. emelet,2.0,"Nyíregyháza, Malomkert",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1982,nan,,nan,3,nan,nan,nan,6 m²
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-v-kerulet-belvaros/8463777?page=14&pos=13&cr=151,Budapest V. kerület eladó téglalakás 3+1 fél szobás: 189 millió Ft,189.0,100.0,2. emelet,3.0,"Budapest V. kerület, Belváros",2025-08-14,Téglalakás,Átlagos,Központi fűtés,1940,nan,,nan,5,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-nyiregyhaza-orokosfold/8647308?page=14&pos=14&cr=151,"Nyíregyháza eladó panellakás 2 szobás: 36,5 millió Ft",36.0,55.0,földszint,2.0,"Nyíregyháza, Örökösföld",2025-08-14,Panellakás,Jó állapotú,Távfűtés egyedi méréssel,1980,nan,,nan,4,6 m²,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-csusztatott-zsalus-lakas-miskolc/8554810?page=14&pos=15&cr=150,"Miskolc eladó csúsztatott zsalus lakás 2 szobás: 24,5 millió Ft",24.0,52.0,3. emelet,2.0,Miskolc,2025-08-14,Csúsztatott zsalus lakás,Jó állapotú,Gáz (konvektor),1970,D,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-budapest-xiv-kerulet/8660970?page=14&pos=16&cr=150,"Budapest XIV. kerület eladó panellakás 2 szobás: 57,9 millió Ft",57.0,50.0,földszint,2.0,Budapest XIV. kerület,2025-08-14,Panellakás,Jó állapotú,Távfűtés,1976,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet/8660974?page=14&pos=17&cr=150,"Budapest XIV. kerület eladó téglalakás 2 szobás: 82,5 millió Ft",82.0,64.0,1. emelet,2.0,Budapest XIV. kerület,2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1968,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiii-kerulet/8228585?page=14&pos=18&cr=150,"Eladó 3 szobás téglalakás 118,2 millió Ft értékben Budapest XIII. kerületben - Metropol13 4. ütem lakóparkban",118.0,56.0,1. emelet,3.0,Budapest XIII. kerület,2025-08-14,Téglalakás,Új építésű,Hőszivattyú,nan,A+,,nan,9,"46,7 m²",nan,2025. 4. negyedév,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-ii-kerulet-rozsadomb/8210223?page=14&pos=19&cr=150,Budapest II. kerület eladó téglalakás 5 szobás: 185 millió Ft,185.0,144.0,3. emelet,5.0,"Budapest II. kerület, Rózsadomb, Buday László utca",2025-08-14,Téglalakás,Újszerű,Gázkazán,1920,nan,,nan,nan,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-xiv-kerulet-torokor/8352125?page=14&pos=20&cr=150,"Budapest XIV. kerület eladó téglalakás 2 szobás: 84,9 millió Ft",84.0,58.0,None,2.0,"Budapest XIV. kerület, Törökőr",2025-08-14,Téglalakás,Jó állapotú,Gázkazán,1965,nan,,nan,nan,"3,5 m²",nan,nan,nan
https://www.zenga.hu/ingatlan/elado-teglalakas-budapest-iii-kerulet-obuda/8581889?page=15&pos=1&cr=150,"Budapest III. kerület eladó téglalakás: 84,9 millió Ft",84.0,47.0,None,,"Budapest III. kerület, Óbuda",2025-08-14,Téglalakás,Újszerű,Gázkazán,2007,nan,,nan,1,nan,nan,nan,nan
https://www.zenga.hu/ingatlan/elado-panellakas-bekescsaba-belvaros/8592135?page=15&pos=2&cr=150,"Békéscsaba eladó panellakás 3 szobás: 36,7 millió Ft",36.0,68.0,2. emelet,3.0,"Békéscsaba, Belváros, Wlassics sétány",2025-08-14,Panellakás,Átlagos,Házközponti fűtés egyedi méréssel,nan,E,,nan,5,"3,8 m²",nan,nan,nan
